reporter	best_category	count
ALLA_9	full_length	41
ALLB_1	full_length	112
ALLB_1	PCR_chimera	8
ALLB_10	PCR_chimera	12
ALLB_10	full_length	7
ALLB_10	spacer_not_cloned	16
ALLB_2	full_length	204
ALLB_2	PCR_chimera	35
ALLB_2	spacer_not_cloned	7
ALLB_2	ambiguous_deletion	1
ALLB_3	PRE-SPACER_mispriming	1
ALLB_3	spacer_not_cloned	1
ALLB_3	ambiguous_deletion	2
ALLB_3	PCR_chimera	218
ALLB_3	full_length	93
ALLB_4	PCR_chimera	6
ALLB_4	ambiguous_deletion	1
ALLB_4	full_length	25
ALLB_5	full_length	375
ALLB_5	PCR_chimera	16
ALLB_5	ambiguous_deletion	1
ALLB_5	spacer_not_cloned	1
ALLB_6	full_length	20
ALLB_6	PCR_chimera	221
ALLB_7	full_length	146
ALLB_7	PCR_chimera	38
ALLB_7	spacer_not_cloned	7
ALLB_7	ambiguous_deletion	6
ALLB_8	PCR_chimera	39
ALLB_8	full_length	262
ALLB_9	ambiguous_deletion	4
ALLB_9	full_length	450
ALLB_9	PCR_chimera	24
ALLL_1	PCR_chimera	11
ALLL_1	full_length	124
ALLL_1	spacer_not_cloned	4
ALLL_10	full_length	77
ALLL_10	ambiguous_deletion	6
ALLL_10	PCR_chimera	3
ALLL_10	spacer_not_cloned	1
ALLL_2	spacer_not_cloned	8
ALLL_2	ambiguous_deletion	2
ALLL_2	full_length	129
ALLL_2	PCR_chimera	92
ALLL_3	PCR_chimera	381
ALLL_3	spacer_not_cloned	11
ALLL_3	ambiguous_deletion	1
ALLL_3	full_length	474
ALLL_4	PCR_chimera	74
ALLL_4	full_length	63
ALLL_4	spacer_not_cloned	53
ALLL_4	ambiguous_deletion	3
ALLL_5	spacer_not_cloned	9
ALLL_5	PCR_chimera	35
ALLL_5	full_length	130
ALLL_6	ambiguous_deletion	3
ALLL_6	full_length	436
ALLL_6	PCR_chimera	53
ALLL_6	spacer_not_cloned	4
ALLL_7	full_length	62
ALLL_7	PCR_chimera	19
ALLL_8	PCR_chimera	292
ALLL_8	full_length	110
ALLL_8	spacer_not_cloned	13
ALLL_8	ambiguous_deletion	4
ALLL_9	full_length	162
ALLL_9	PCR_chimera	64
ALLS_1	PCR_chimera	139
ALLS_1	full_length	52
ALLS_1	spacer_not_cloned	24
ALLS_1	ambiguous_deletion	8
ALLS_10	PCR_chimera	27
ALLS_10	full_length	361
ALLS_2	ambiguous_deletion	12
ALLS_2	full_length	45
ALLS_2	PCR_chimera	20
ALLS_3	full_length	155
ALLS_3	PCR_chimera	65
ALLS_3	spacer_not_cloned	2
ALLS_4	full_length	116
ALLS_4	PCR_chimera	98
ALLS_5	full_length	577
ALLS_5	PCR_chimera	191
ALLS_5	ambiguous_deletion	15
ALLS_6	spacer_not_cloned	3
ALLS_6	ambiguous_deletion	3
ALLS_6	PCR_chimera	24
ALLS_6	full_length	14
ALLS_7	full_length	17
ALLS_7	PCR_chimera	16
ALLS_7	spacer_not_cloned	3
ALLS_8	full_length	605
ALLS_8	PCR_chimera	133
ALLS_8	ambiguous_deletion	36
ALLS_9	PCR_chimera	92
ALLS_9	full_length	43
ALLp_1	spacer_not_cloned	10
ALLp_1	full_length	236
ALLp_1	PCR_chimera	34
ALLp_10	full_length	427
ALLp_10	ambiguous_deletion	44
ALLp_10	PCR_chimera	17
ALLp_10	spacer_not_cloned	13
ALLp_2	PCR_chimera	73
ALLp_2	full_length	54
ALLp_2	ambiguous_deletion	12
ALLp_2	spacer_not_cloned	6
ALLp_3	spacer_not_cloned	2
ALLp_3	full_length	186
ALLp_3	PCR_chimera	233
ALLp_3	ambiguous_deletion	6
ALLp_4	PCR_chimera	153
ALLp_4	full_length	55
ALLp_4	spacer_not_cloned	13
ALLp_4	ambiguous_deletion	6
ALLp_5	full_length	44
ALLp_5	PCR_chimera	26
ALLp_6	ambiguous_deletion	1
ALLp_6	PCR_chimera	293
ALLp_6	full_length	193
ALLp_6	spacer_not_cloned	7
ALLp_7	PCR_chimera	273
ALLp_7	full_length	76
ALLp_7	spacer_not_cloned	3
ALLp_8	PCR_chimera	304
ALLp_8	full_length	90
ALLp_8	ambiguous_deletion	7
ALLp_9	full_length	159
ALLp_9	PCR_chimera	27
ALLp_9	spacer_not_cloned	5
ALSA_1	spacer_not_cloned	5
ALSA_1	full_length	261
ALSA_1	PCR_chimera	23
ALSA_10	PCR_chimera	412
ALSA_10	full_length	130
ALSA_10	spacer_not_cloned	77
ALSA_10	ambiguous_deletion	33
ALSA_2	full_length	402
ALSA_2	ambiguous_deletion	52
ALSA_2	PCR_chimera	42
ALSA_3	ambiguous_deletion	4
ALSA_3	full_length	285
ALSA_3	PCR_chimera	17
ALSA_4	full_length	118
ALSA_4	PCR_chimera	62
ALSA_4	ambiguous_deletion	10
ALSA_5	full_length	843
ALSA_5	PCR_chimera	45
ALSA_5	spacer_not_cloned	8
ALSA_5	ambiguous_deletion	3
ALSA_6	spacer_not_cloned	23
ALSA_6	full_length	37
ALSA_6	PCR_chimera	108
ALSA_7	full_length	337
ALSA_7	PCR_chimera	95
ALSA_7	ambiguous_deletion	62
ALSA_8	full_length	133
ALSA_8	PCR_chimera	9
ALSA_8	ambiguous_deletion	5
ALSA_9	PCR_chimera	60
ALSA_9	full_length	281
ALSA_9	ambiguous_deletion	63
ALSB_1	spacer_not_cloned	1
ALSB_1	full_length	29
ALSB_1	PCR_chimera	8
ALSB_10	ambiguous_deletion	5
ALSB_10	spacer_not_cloned	229
ALSB_10	full_length	95
ALSB_10	PCR_chimera	14
ALSB_2	ambiguous_deletion	43
ALSB_2	full_length	9
ALSB_2	spacer_not_cloned	6
ALSB_2	PCR_chimera	230
ALSB_3	full_length	168
ALSB_3	PCR_chimera	29
ALSB_3	spacer_not_cloned	2
ALSB_4	spacer_not_cloned	15
ALSB_4	PCR_chimera	484
ALSB_4	full_length	16
ALSB_5	PCR_chimera	106
ALSB_5	full_length	84
ALSB_5	ambiguous_deletion	3
ALSB_6	full_length	200
ALSB_6	ambiguous_deletion	30
ALSB_6	PCR_chimera	23
ALSB_6	spacer_not_cloned	5
ALSB_7	spacer_not_cloned	9
ALSB_7	ambiguous_deletion	25
ALSB_7	full_length	1487
ALSB_7	PCR_chimera	332
ALSB_8	PCR_chimera	24
ALSB_8	ambiguous_deletion	11
ALSB_8	spacer_not_cloned	9
ALSB_8	full_length	6
ALSB_9	PCR_chimera	273
ALSB_9	full_length	50
ALSB_9	spacer_not_cloned	2
ALSL_1	spacer_not_cloned	6
ALSL_1	full_length	121
ALSL_1	PCR_chimera	156
ALSL_1	ambiguous_deletion	21
ALSL_10	spacer_not_cloned	758
ALSL_10	full_length	144
ALSL_10	PCR_chimera	54
ALSL_10	ambiguous_deletion	32
ALSL_2	PCR_chimera	62
ALSL_2	full_length	57
ALSL_3	spacer_not_cloned	1
ALSL_3	full_length	160
ALSL_3	PCR_chimera	393
ALSL_4	full_length	254
ALSL_4	PCR_chimera	115
ALSL_4	ambiguous_deletion	7
ALSL_5	full_length	377
ALSL_5	PCR_chimera	206
ALSL_5	spacer_not_cloned	10
ALSL_5	ambiguous_deletion	1
ALSL_6	PCR_chimera	14
ALSL_6	full_length	120
ALSL_7	full_length	314
ALSL_7	PCR_chimera	221
ALSL_7	spacer_not_cloned	8
ALSL_7	ambiguous_deletion	1
ALSL_8	full_length	134
ALSL_8	ambiguous_deletion	15
ALSL_8	PCR_chimera	14
ALSL_9	spacer_not_cloned	17
ALSL_9	PRE-SPACER_mispriming	4
ALSL_9	full_length	268
ALSL_9	PCR_chimera	304
ALSL_9	ambiguous_deletion	43
ALSS_1	PCR_chimera	220
ALSS_1	full_length	59
ALSS_1	spacer_not_cloned	5
ALSS_1	ambiguous_deletion	4
ALSS_10	full_length	859
ALSS_10	PCR_chimera	59
ALSS_10	ambiguous_deletion	2
ALSS_2	ambiguous_deletion	1
ALSS_2	spacer_not_cloned	14
ALSS_2	full_length	223
ALSS_2	PCR_chimera	17
ALSS_3	full_length	114
ALSS_3	PCR_chimera	26
ALSS_3	ambiguous_deletion	3
ALSS_4	full_length	492
ALSS_4	ambiguous_deletion	30
ALSS_4	PCR_chimera	9
ALSS_4	PRE-SPACER_mispriming	7
ALSS_4	spacer_not_cloned	1
ALSS_5	spacer_not_cloned	36
ALSS_5	full_length	467
ALSS_5	PCR_chimera	196
ALSS_6	ambiguous_deletion	3
ALSS_6	full_length	107
ALSS_6	PCR_chimera	25
ALSS_6	spacer_not_cloned	11
ALSS_7	full_length	986
ALSS_7	PCR_chimera	30
ALSS_7	spacer_not_cloned	8
ALSS_7	ambiguous_deletion	1
ALSS_8	PCR_chimera	367
ALSS_8	full_length	168
ALSS_8	ambiguous_deletion	16
ALSS_9	full_length	31
ALSS_9	PCR_chimera	10
ALSp_1	PCR_chimera	162
ALSp_1	full_length	33
ALSp_10	full_length	214
ALSp_10	PCR_chimera	77
ALSp_10	ambiguous_deletion	2
ALSp_2	ambiguous_deletion	3
ALSp_2	full_length	14
ALSp_2	spacer_not_cloned	38
ALSp_2	PCR_chimera	1076
ALSp_3	ambiguous_deletion	11
ALSp_3	PCR_chimera	65
ALSp_3	full_length	65
ALSp_4	PCR_chimera	134
ALSp_4	full_length	21
ALSp_4	spacer_not_cloned	19
ALSp_4	ambiguous_deletion	5
ALSp_5	ambiguous_deletion	4
ALSp_5	PCR_chimera	5
ALSp_5	spacer_not_cloned	7
ALSp_5	full_length	113
ALSp_6	spacer_not_cloned	54
ALSp_6	ambiguous_deletion	21
ALSp_6	PCR_chimera	7
ALSp_6	full_length	202
ALSp_7	full_length	462
ALSp_7	PCR_chimera	71
ALSp_7	spacer_not_cloned	12
ALSp_8	spacer_not_cloned	11
ALSp_8	ambiguous_deletion	122
ALSp_8	full_length	238
ALSp_8	PCR_chimera	27
ALSp_9	PCR_chimera	149
ALSp_9	spacer_not_cloned	14
ALSp_9	ambiguous_deletion	5
ALSp_9	full_length	435
ALpA_1	PCR_chimera	163
ALpA_1	full_length	127
ALpA_1	spacer_not_cloned	51
ALpA_1	ambiguous_deletion	1
ALpA_10	ambiguous_deletion	3
ALpA_10	spacer_not_cloned	11
ALpA_10	PCR_chimera	6
ALpA_10	full_length	15
ALpA_2	full_length	247
ALpA_2	PCR_chimera	81
ALpA_2	spacer_not_cloned	23
ALpA_2	ambiguous_deletion	2
ALpA_3	ambiguous_deletion	2
ALpA_3	spacer_not_cloned	18
ALpA_3	full_length	650
ALpA_3	PCR_chimera	278
ALpA_4	full_length	358
ALpA_4	PCR_chimera	165
ALpA_4	ambiguous_deletion	1
ALpA_4	spacer_not_cloned	1
ALpA_5	PCR_chimera	450
ALpA_5	full_length	59
ALpA_5	spacer_not_cloned	4
ALpA_6	spacer_not_cloned	2
ALpA_6	full_length	249
ALpA_6	PCR_chimera	503
ALpA_6	RE_not_cloned	7
ALpA_7	full_length	106
ALpA_7	PCR_chimera	39
ALpA_7	spacer_not_cloned	19
ALpA_8	full_length	165
ALpA_8	spacer_not_cloned	19
ALpA_8	PCR_chimera	4
ALpA_9	ambiguous_deletion	7
ALpA_9	full_length	129
ALpA_9	PCR_chimera	58
ALpB_1	PCR_chimera	48
ALpB_1	full_length	298
ALpB_1	ambiguous_deletion	58
ALpB_10	full_length	350
ALpB_10	PCR_chimera	52
ALpB_10	ambiguous_deletion	38
ALpB_10	spacer_not_cloned	1
ALpB_2	full_length	147
ALpB_2	PCR_chimera	57
ALpB_2	ambiguous_deletion	3
ALpB_3	ambiguous_deletion	22
ALpB_3	full_length	233
ALpB_3	PCR_chimera	41
ALpB_4	PCR_chimera	1012
ALpB_4	full_length	148
ALpB_4	spacer_not_cloned	7
ALpB_4	ambiguous_deletion	1
ALpB_5	full_length	407
ALpB_5	PCR_chimera	180
ALpB_5	spacer_not_cloned	15
ALpB_5	ambiguous_deletion	3
ALpB_6	spacer_not_cloned	2
ALpB_6	full_length	656
ALpB_6	ambiguous_deletion	40
ALpB_6	PCR_chimera	15
ALpB_7	full_length	252
ALpB_7	PCR_chimera	167
ALpB_7	ambiguous_deletion	93
ALpB_7	spacer_not_cloned	26
ALpB_8	spacer_not_cloned	6
ALpB_8	ambiguous_deletion	1
ALpB_8	PCR_chimera	167
ALpB_8	full_length	90
ALpB_9	full_length	202
ALpB_9	PCR_chimera	59
ALpL_1	full_length	143
ALpL_1	PCR_chimera	39
ALpL_10	PCR_chimera	59
ALpL_10	full_length	50
ALpL_2	ambiguous_deletion	1
ALpL_2	spacer_not_cloned	2
ALpL_2	PCR_chimera	41
ALpL_2	full_length	90
ALpL_3	ambiguous_deletion	3
ALpL_3	full_length	336
ALpL_3	PCR_chimera	38
ALpL_3	spacer_not_cloned	7
ALpL_4	PCR_chimera	675
ALpL_4	full_length	139
ALpL_4	spacer_not_cloned	29
ALpL_4	ambiguous_deletion	1
ALpL_5	full_length	1059
ALpL_5	PCR_chimera	611
ALpL_5	ambiguous_deletion	69
ALpL_5	spacer_not_cloned	6
ALpL_6	full_length	489
ALpL_6	PCR_chimera	28
ALpL_6	ambiguous_deletion	4
ALpL_7	full_length	190
ALpL_7	PCR_chimera	62
ALpL_8	PCR_chimera	19
ALpL_8	full_length	53
ALpL_8	spacer_not_cloned	23
ALpL_9	PCR_chimera	236
ALpL_9	ambiguous_deletion	313
ALpL_9	full_length	68
ALpL_9	spacer_not_cloned	12
ALpS_1	full_length	73
ALpS_1	PCR_chimera	45
ALpS_1	spacer_not_cloned	6
ALpS_1	ambiguous_deletion	4
ALpS_10	spacer_not_cloned	1
ALpS_10	PCR_chimera	42
ALpS_10	full_length	91
ALpS_10	ambiguous_deletion	17
ALpS_2	PCR_chimera	205
ALpS_2	full_length	189
ALpS_2	ambiguous_deletion	20
ALpS_2	spacer_not_cloned	4
ALpS_3	PCR_chimera	43
ALpS_3	spacer_not_cloned	3
ALpS_3	ambiguous_deletion	2
ALpS_4	ambiguous_deletion	1
ALpS_4	full_length	110
ALpS_4	PCR_chimera	110
ALpS_4	spacer_not_cloned	2
ALpS_5	spacer_not_cloned	6
ALpS_5	full_length	22
ALpS_5	PCR_chimera	5
ALpS_6	full_length	287
ALpS_6	ambiguous_deletion	118
ALpS_6	PCR_chimera	17
ALpS_6	spacer_not_cloned	11
ALpS_7	full_length	127
ALpS_7	PCR_chimera	9
ALpS_8	ambiguous_deletion	14
ALpS_8	PCR_chimera	65
ALpS_8	full_length	32
ALpS_9	PCR_chimera	452
ALpS_9	full_length	9
ALpS_9	spacer_not_cloned	1
ALpp_1	full_length	141
ALpp_1	ambiguous_deletion	42
ALpp_1	PCR_chimera	10
ALpp_1	spacer_not_cloned	5
ALpp_10	spacer_not_cloned	2
ALpp_10	PCR_chimera	27
ALpp_10	full_length	738
ALpp_10	ambiguous_deletion	12
ALpp_2	full_length	80
ALpp_2	PCR_chimera	5
ALpp_3	full_length	169
ALpp_3	PCR_chimera	31
ALpp_4	full_length	122
ALpp_4	PCR_chimera	5
ALpp_4	spacer_not_cloned	2
ALpp_5	PCR_chimera	25
ALpp_5	full_length	36
ALpp_6	full_length	204
ALpp_6	spacer_not_cloned	19
ALpp_6	PCR_chimera	10
ALpp_6	ambiguous_deletion	2
ALpp_7	full_length	61
ALpp_7	ambiguous_deletion	21
ALpp_7	PCR_chimera	6
ALpp_8	ambiguous_deletion	4
ALpp_8	PCR_chimera	42
ALpp_8	full_length	420
ALpp_8	spacer_not_cloned	16
ALpp_9	PCR_chimera	33
ALpp_9	spacer_not_cloned	2
ALpp_9	full_length	111
ASAA_1	full_length	135
ASAA_1	PCR_chimera	1
ASAA_10	full_length	7
ASAA_10	PCR_chimera	6
ASAA_10	spacer_not_cloned	3
ASAA_2	spacer_not_cloned	8
ASAA_2	PCR_chimera	28
ASAA_2	ambiguous_deletion	26
ASAA_2	full_length	131
ASAA_3	full_length	72
ASAA_3	spacer_not_cloned	11
ASAA_3	PCR_chimera	8
ASAA_3	ambiguous_deletion	2
ASAA_4	spacer_not_cloned	2
ASAA_4	ambiguous_deletion	3
ASAA_4	full_length	155
ASAA_4	PCR_chimera	40
ASAA_5	PCR_chimera	32
ASAA_5	full_length	7
ASAA_5	ambiguous_deletion	4
ASAA_5	spacer_not_cloned	2
ASAA_6	full_length	200
ASAA_6	PCR_chimera	159
ASAA_6	spacer_not_cloned	24
ASAA_7	full_length	15
ASAA_7	PCR_chimera	46
ASAA_8	full_length	477
ASAA_8	PCR_chimera	463
ASAA_8	ambiguous_deletion	303
ASAA_8	spacer_not_cloned	30
ASAA_9	full_length	166
ASAA_9	PCR_chimera	26
ASAA_9	spacer_not_cloned	21
ASAA_9	ambiguous_deletion	4
ASAB_1	ambiguous_deletion	1
ASAB_1	full_length	149
ASAB_1	PCR_chimera	3
ASAB_1	spacer_not_cloned	3
ASAB_10	PCR_chimera	77
ASAB_10	spacer_not_cloned	5
ASAB_10	full_length	444
ASAB_2	PCR_chimera	538
ASAB_2	full_length	341
ASAB_2	ambiguous_deletion	81
ASAB_2	spacer_not_cloned	5
ASAB_3	full_length	1138
ASAB_3	PCR_chimera	210
ASAB_3	ambiguous_deletion	72
ASAB_3	spacer_not_cloned	12
ASAB_4	spacer_not_cloned	6
ASAB_4	full_length	401
ASAB_4	PCR_chimera	44
ASAB_5	full_length	196
ASAB_5	PCR_chimera	9
ASAB_5	spacer_not_cloned	4
ASAB_6	full_length	947
ASAB_6	PCR_chimera	73
ASAB_6	ambiguous_deletion	6
ASAB_7	spacer_not_cloned	21
ASAB_7	full_length	162
ASAB_7	ambiguous_deletion	26
ASAB_7	PCR_chimera	25
ASAB_8	full_length	424
ASAB_8	ambiguous_deletion	129
ASAB_8	PCR_chimera	50
ASAB_8	spacer_not_cloned	16
ASAB_9	ambiguous_deletion	58
ASAB_9	spacer_not_cloned	6
ASAB_9	full_length	694
ASAB_9	PCR_chimera	150
ASAL_1	full_length	179
ASAL_1	PCR_chimera	36
ASAL_1	spacer_not_cloned	5
ASAL_10	full_length	200
ASAL_10	PCR_chimera	44
ASAL_10	spacer_not_cloned	1
ASAL_2	ambiguous_deletion	9
ASAL_2	spacer_not_cloned	8
ASAL_2	full_length	560
ASAL_2	PCR_chimera	208
ASAL_3	PCR_chimera	284
ASAL_3	full_length	66
ASAL_3	spacer_not_cloned	35
ASAL_3	ambiguous_deletion	1
ASAL_4	full_length	25
ASAL_4	PCR_chimera	4
ASAL_5	ambiguous_deletion	5
ASAL_5	spacer_not_cloned	4
ASAL_5	full_length	390
ASAL_5	PCR_chimera	20
ASAL_6	full_length	122
ASAL_6	PCR_chimera	47
ASAL_7	full_length	579
ASAL_7	ambiguous_deletion	130
ASAL_7	PCR_chimera	96
ASAL_8	full_length	1584
ASAL_8	PCR_chimera	247
ASAL_8	spacer_not_cloned	25
ASAL_8	ambiguous_deletion	1
ASAL_9	spacer_not_cloned	26
ASAL_9	full_length	1117
ASAL_9	PCR_chimera	352
ASAL_9	ambiguous_deletion	168
ASAS_1	full_length	52
ASAS_1	PCR_chimera	41
ASAS_1	ambiguous_deletion	6
ASAS_1	spacer_not_cloned	1
ASAS_10	spacer_not_cloned	7
ASAS_10	ambiguous_deletion	4
ASAS_10	full_length	194
ASAS_10	PCR_chimera	9
ASAS_2	full_length	31
ASAS_2	PCR_chimera	26
ASAS_2	spacer_not_cloned	10
ASAS_2	ambiguous_deletion	9
ASAS_3	PCR_chimera	164
ASAS_3	full_length	32
ASAS_3	ambiguous_deletion	1
ASAS_4	spacer_not_cloned	10
ASAS_4	ambiguous_deletion	1
ASAS_4	PCR_chimera	44
ASAS_4	full_length	114
ASAS_5	spacer_not_cloned	9
ASAS_5	PCR_chimera	104
ASAS_5	full_length	96
ASAS_6	PCR_chimera	231
ASAS_6	full_length	105
ASAS_6	spacer_not_cloned	6
ASAS_6	ambiguous_deletion	2
ASAS_7	PCR_chimera	214
ASAS_7	full_length	93
ASAS_7	ambiguous_deletion	1
ASAS_8	full_length	61
ASAS_8	PCR_chimera	37
ASAS_8	ambiguous_deletion	2
ASAS_8	spacer_not_cloned	2
ASAS_9	PCR_chimera	49
ASAS_9	full_length	27
ASAS_9	spacer_not_cloned	7
ASAp_1	ambiguous_deletion	2
ASAp_1	spacer_not_cloned	18
ASAp_1	full_length	213
ASAp_1	PCR_chimera	566
ASAp_10	spacer_not_cloned	6
ASAp_10	full_length	705
ASAp_10	PCR_chimera	140
ASAp_10	ambiguous_deletion	12
ASAp_2	full_length	179
ASAp_2	PCR_chimera	32
ASAp_2	spacer_not_cloned	5
ASAp_3	ambiguous_deletion	7
ASAp_3	PCR_chimera	15
ASAp_3	spacer_not_cloned	43
ASAp_3	full_length	110
ASAp_4	full_length	527
ASAp_4	ambiguous_deletion	14
ASAp_4	PCR_chimera	623
ASAp_5	full_length	249
ASAp_5	PCR_chimera	28
ASAp_5	spacer_not_cloned	16
ASAp_5	ambiguous_deletion	6
ASAp_6	spacer_not_cloned	1
ASAp_6	ambiguous_deletion	6
ASAp_6	full_length	121
ASAp_6	PCR_chimera	7
ASAp_7	full_length	199
ASAp_7	PCR_chimera	18
ASAp_7	spacer_not_cloned	8
ASAp_8	full_length	141
ASAp_8	PCR_chimera	20
ASAp_9	PCR_chimera	27
ASAp_9	spacer_not_cloned	7
ASAp_9	full_length	278
ASAp_9	ambiguous_deletion	41
ASBA_1	full_length	279
ASBA_1	PCR_chimera	18
ASBA_1	spacer_not_cloned	13
ASBA_1	ambiguous_deletion	3
ASBA_10	PCR_chimera	472
ASBA_10	full_length	296
ASBA_10	spacer_not_cloned	9
ASBA_2	spacer_not_cloned	44
ASBA_2	ambiguous_deletion	7
ASBA_2	full_length	283
ASBA_2	PCR_chimera	74
ASBA_3	full_length	440
ASBA_3	PCR_chimera	117
ASBA_3	ambiguous_deletion	33
ASBA_3	spacer_not_cloned	22
ASBA_4	full_length	853
ASBA_4	PCR_chimera	132
ASBA_4	spacer_not_cloned	18
ASBA_4	ambiguous_deletion	1
ASBA_5	spacer_not_cloned	6
ASBA_5	full_length	405
ASBA_5	PCR_chimera	434
ASBA_5	ambiguous_deletion	17
ASBA_6	PCR_chimera	1323
ASBA_6	full_length	135
ASBA_6	ambiguous_deletion	39
ASBA_7	full_length	211
ASBA_7	PCR_chimera	7
ASBA_8	full_length	136
ASBA_8	spacer_not_cloned	18
ASBA_8	PCR_chimera	1
ASBA_9	full_length	868
ASBA_9	PCR_chimera	40
ASBB_1	full_length	349
ASBB_1	PCR_chimera	23
ASBB_1	spacer_not_cloned	8
ASBB_1	ambiguous_deletion	1
ASBB_10	full_length	314
ASBB_10	PCR_chimera	31
ASBB_10	ambiguous_deletion	29
ASBB_10	spacer_not_cloned	1
ASBB_2	full_length	679
ASBB_2	PCR_chimera	177
ASBB_2	ambiguous_deletion	13
ASBB_3	ambiguous_deletion	4
ASBB_3	full_length	168
ASBB_3	PCR_chimera	67
ASBB_3	spacer_not_cloned	12
ASBB_4	full_length	43
ASBB_4	PCR_chimera	25
ASBB_4	ambiguous_deletion	3
ASBB_5	full_length	26
ASBB_5	PCR_chimera	7
ASBB_5	ambiguous_deletion	5
ASBB_6	ambiguous_deletion	1
ASBB_6	full_length	13
ASBB_6	PCR_chimera	12
ASBB_7	full_length	74
ASBB_7	PCR_chimera	30
ASBB_7	spacer_not_cloned	7
ASBB_7	ambiguous_deletion	1
ASBB_8	full_length	138
ASBB_8	PCR_chimera	8
ASBB_9	spacer_not_cloned	13
ASBB_9	ambiguous_deletion	12
ASBB_9	full_length	630
ASBB_9	PCR_chimera	25
ASBL_1	PCR_chimera	208
ASBL_1	full_length	141
ASBL_1	ambiguous_deletion	6
ASBL_1	spacer_not_cloned	1
ASBL_10	full_length	490
ASBL_10	PCR_chimera	195
ASBL_10	ambiguous_deletion	29
ASBL_10	spacer_not_cloned	11
ASBL_2	spacer_not_cloned	4
ASBL_2	PCR_chimera	217
ASBL_2	full_length	107
ASBL_2	ambiguous_deletion	14
ASBL_3	PCR_chimera	122
ASBL_3	ambiguous_deletion	20
ASBL_3	spacer_not_cloned	17
ASBL_3	full_length	196
ASBL_4	PCR_chimera	253
ASBL_4	full_length	83
ASBL_4	ambiguous_deletion	7
ASBL_5	PCR_chimera	7
ASBL_5	ambiguous_deletion	1
ASBL_5	full_length	240
ASBL_6	full_length	281
ASBL_6	PCR_chimera	23
ASBL_6	ambiguous_deletion	6
ASBL_6	spacer_not_cloned	3
ASBL_7	PCR_chimera	25
ASBL_7	full_length	258
ASBL_8	spacer_not_cloned	1
ASBL_8	full_length	122
ASBL_8	PCR_chimera	80
ASBL_9	full_length	117
ASBL_9	PCR_chimera	41
ASBL_9	ambiguous_deletion	14
ASBL_9	spacer_not_cloned	2
ASBS_1	full_length	338
ASBS_1	PCR_chimera	13
ASBS_1	ambiguous_deletion	2
ASBS_1	spacer_not_cloned	1
ASBS_10	spacer_not_cloned	6
ASBS_10	PCR_chimera	8
ASBS_10	full_length	33
ASBS_2	full_length	61
ASBS_2	spacer_not_cloned	8
ASBS_2	ambiguous_deletion	4
ASBS_3	full_length	86
ASBS_3	PCR_chimera	46
ASBS_3	ambiguous_deletion	26
ASBS_3	spacer_not_cloned	1
ASBS_4	ambiguous_deletion	2
ASBS_4	full_length	422
ASBS_4	PCR_chimera	54
ASBS_4	PRE-SPACER_mispriming	8
ASBS_5	full_length	47
ASBS_5	PCR_chimera	17
ASBS_5	spacer_not_cloned	2
ASBS_6	PCR_chimera	61
ASBS_6	full_length	48
ASBS_6	ambiguous_deletion	5
ASBS_7	ambiguous_deletion	21
ASBS_7	spacer_not_cloned	10
ASBS_7	full_length	544
ASBS_7	PCR_chimera	133
ASBS_8	full_length	21
ASBS_8	PCR_chimera	12
ASBS_8	spacer_not_cloned	8
ASBS_8	ambiguous_deletion	3
ASBS_9	PCR_chimera	304
ASBS_9	full_length	103
ASBS_9	spacer_not_cloned	14
ASBS_9	ambiguous_deletion	9
ASBp_1	spacer_not_cloned	1
ASBp_1	full_length	207
ASBp_1	PCR_chimera	24
ASBp_1	ambiguous_deletion	4
ASBp_10	full_length	304
ASBp_10	PCR_chimera	29
ASBp_10	ambiguous_deletion	3
ASBp_10	spacer_not_cloned	1
ASBp_2	PCR_chimera	411
ASBp_2	full_length	211
ASBp_2	ambiguous_deletion	5
ASBp_3	full_length	21
ASBp_3	PCR_chimera	13
ASBp_4	PCR_chimera	102
ASBp_4	full_length	29
ASBp_4	ambiguous_deletion	10
ASBp_5	full_length	266
ASBp_5	PCR_chimera	23
ASBp_6	PCR_chimera	106
ASBp_6	spacer_not_cloned	4
ASBp_6	full_length	663
ASBp_6	ambiguous_deletion	157
ASBp_7	full_length	112
ASBp_7	spacer_not_cloned	10
ASBp_7	PCR_chimera	213
ASBp_8	full_length	419
ASBp_8	PCR_chimera	28
ASBp_8	spacer_not_cloned	5
ASBp_8	PRE-SPACER_mispriming	4
ASBp_9	spacer_not_cloned	9
ASBp_9	full_length	506
ASBp_9	PCR_chimera	116
ASLA_1	full_length	1227
ASLA_1	ambiguous_deletion	43
ASLA_1	PCR_chimera	41
ASLA_1	spacer_not_cloned	2
ASLA_10	spacer_not_cloned	31
ASLA_10	full_length	12
ASLA_10	PCR_chimera	6
ASLA_2	splicedambi-TTGTTT_178_CAGAGG_196	1
ASLA_2	PCR_chimera	46
ASLA_2	full_length	297
ASLA_2	ambiguous_deletion	69
ASLA_3	full_length	195
ASLA_3	PCR_chimera	80
ASLA_4	full_length	53
ASLA_4	PCR_chimera	17
ASLA_5	full_length	151
ASLA_5	PCR_chimera	124
ASLA_5	ambiguous_deletion	6
ASLA_5	spacer_not_cloned	1
ASLA_6	full_length	162
ASLA_6	PCR_chimera	9
ASLA_7	full_length	352
ASLA_7	ambiguous_deletion	104
ASLA_7	PCR_chimera	39
ASLA_7	spacer_not_cloned	8
